id,text,label_combo,political,racial/ethnic,religious,gender/sexual,other
aug_para_11000_1769070894_631,"Kotu ta wanke wani ɗan siyasa da aka zarga da karkatar da kuɗin jama'a, lamarin da ya fusata jama'a.",11000,1,1,0,0,0
aug_para_11000_1769070894_632,Meye ma'anar APC a Arewa? Sai dai kawai ya zama 'yan dumu-dumu suna sayar da mutuncinmu. Useless party.,11000,1,1,0,0,0
aug_para_11000_1769070894_633,An kama wasu mutane da ake zargi da ƙoƙarin rura wutar rikicin kabilanci a wata jiha ta Arewa.,11000,1,1,0,0,0
aug_para_11000_1769070894_634,Wasu 'yan Arewa sun fi son kuɗi fiye da mutuncin su. Sai sun sayar da mu don son zuciyarsu. Abin kunya!,11000,1,1,0,0,0
aug_para_11000_1769070894_635,An yi zargin cewa ana amfani da wasu ƙungiyoyin al'adu wajen kawar da hankalin jama'a daga matsalolin siyasa na gaske.,11000,1,1,0,0,0
aug_para_11000_1769070894_636,Duk wanda ya goyi bayan wannan gwamnatin to shima barawo ne. Sun kashe mana tattalin arziki.,11000,1,1,0,0,0
aug_para_11000_1769070894_637,Gwamnati ta sanar da sabon tsarin da masana ke cewa zai kara talaucintar wasu al'ummomin Arewa.,11000,1,1,0,0,0
aug_para_11000_1769070894_638,"Kai, Arewa ba ta dawo hayyacinta ba. Duk 'yan jagaliya ne, babu mai son ci gaba.",11000,1,1,0,0,0
aug_para_11000_1769070894_639,Rahotanni sun tabbatar da cewa an samu arangama tsakanin ƙungiyoyin matasa masu goyon bayan jam'iyyun siyasa daban-daban.,11000,1,1,0,0,0
aug_para_11000_1769070894_640,"Sun bamu shawara wai mu zauna lafiya, amma sune suke kawo mana matsala daga waje. Karnukan gwamnati.",11000,1,1,0,0,0
aug_para_11000_1769070894_641,An samu korafe-korafe kan yadda wasu jami'an gwamnati ke nuna bambanci ga wasu kabilu a shirye-shiryen samar da ayyukan yi.,11000,1,1,0,0,0
aug_para_11000_1769070894_642,Wlh ni na gaji da wannan shirme. Sai mu fito mu fitar da waɗannan 'yan siyasa marasa tausayi.,11000,1,1,0,0,0
aug_para_11000_1769070924_643,Wai har yanzu akwai 'yan Arewa masu goyon bayan 'yan kudu masu cin amanar mu? Abin kunya! Ba za mu taɓa ci gaba ba da irin waɗannan mayaudaran baƙin haure.,11000,1,1,0,0,0
aug_para_11000_1769070924_644,"An sanar da cewa wasu 'yan siyasar yankin Arewa sun yi watsi da muradin talakawa, suna goyon bayan sabon tsarin da zai raunana tattalin arzikin yankin.",11000,1,1,0,0,0
aug_para_11000_1769070924_645,"Gaskiya na gaji da 'yan siyasan nan da suke raba kan Arewa saboda son zuciyarsu. Duk iri ɗaya ne, ko su wane ne, barayin mutane kawai.",11000,1,1,0,0,0
aug_para_11000_1769070924_646,"Kotu ta kama wasu jami'an gwamnati da laifin karkatar da kuɗaɗen ci gaba na Arewa, lamarin da ya jefa al'umma cikin takaici.",11000,1,1,0,0,0
aug_para_11000_1769070924_647,"Wayyo Arewa! Har yaushe za mu dinga zaune muna kallon 'yan Arewa 'yan Arewa suna cin zarafin mu, suna hada baki da 'yan waje su halaka mu? Wannan shirme ne!",11000,1,1,0,0,0
aug_para_11000_1769070924_648,"An yi arangama tsakanin 'yan asalin wani gari da baƙin haure kan mallakar filaye, lamarin da ya janyo tashin hankali a yankin.",11000,1,1,0,0,0
aug_para_11000_1769070924_649,"Wannan jam'iyyar ba komai bace face 'yan damfara, suna ta yaudarar talakawa da sunan ci gaba. Kowa ya gane an fiye su da hauka.",11000,1,1,0,0,0
aug_para_11000_1769070924_650,"Wasu manyan jiga-jigan siyasa sun bayyana rashin gamsuwarsu da shugabancin jam'iyyar mai mulki, suna mai cewa hakan zai raba kan al'umma.",11000,1,1,0,0,0
aug_para_11000_1769070924_651,"Mu 'yan Arewa dole mu farka daga barci, mu daina goyon bayan 'yan jari hujja da ke kashe mana rayuwa. This is our last chance!",11000,1,1,0,0,0
aug_para_11000_1769070924_652,"Hukumar zaɓe ta tabbatar da rahotannin sayen kuri'u a wasu yankuna, lamarin da ya haifar da cece-kuce tsakanin jam'iyyun siyasa.",11000,1,1,0,0,0
aug_para_11000_1769070924_653,"Har yanzu muna nan gaba ɗaya kamar tumaki, muna bin waɗanda suka sayar da mu. A Kudu sun ci gaba, mu kuma muna ta koma baya. Wannan ba'a bane.",11000,1,1,0,0,0
aug_para_11000_1769070924_654,"An zargi wasu kamfanoni mallakar 'yan waje da gurbata kasuwannin Arewa, tare da yin kutse ga tattalin arzikin yankin.",11000,1,1,0,0,0
aug_para_11000_1769070924_655,"In ba su 'yan Arewa da ke taimaka wa barayin Kudun nan ba, da ba za su taɓa yi mana haka ba. They are traitors, simple!",11000,1,1,0,0,0
aug_para_11000_1769070924_656,Ƙungiyoyin farar hula sun yi tir da sabon tsarin gwamnati da suka ce zai kara talaucincin yankin Arewa da kuma raba kan al'ummomi daban-daban.,11000,1,1,0,0,0
aug_para_11000_1769070924_657,"Duk 'yan siyasar mu ɗaya ne, masu cin amanar mu. Ba ruwanmu da labaran su, we need true change, not these old faces!",11000,1,1,0,0,0
aug_para_11000_1769070944_658,"Wannan zancen banza ne, duk 'yan kudu ne ke cewa Arewacin Najeriya ba ta ci gaba ba. Ku duba gidajenku fa!",11000,1,1,0,0,0
aug_para_11000_1769070944_659,"An gano wasu makudan kudade a hannun tsohon jami'in gwamnatin baya, alamar cin amana ta karu.",11000,1,1,0,0,0
aug_para_11000_1769070944_660,"Gaskiya APC sun gama da Arewa, babu wani alheri da muka gani. Dole mu tashi mu fitar da su.",11000,1,1,0,0,0
aug_para_11000_1769070944_661,"Wani ɗan Gabas ya ci mutuncin jama'ar Arewa a shafinsa, wai mu daqiqai ne. Har yaushe za mu zura ido?",11000,1,1,0,0,0
aug_para_11000_1769070944_662,"Kotu ta yi watsi da karar da jam'iyyar adawa ta shigar kan sakamakon zabe, an ce ba ta da hujja.",11000,1,1,0,0,0
aug_para_11000_1769070944_663,Wlh duk 'yan Kwankwasiyya makiya ci gaba ne. Ba abin da suka iya sai hayaniya da surutu.,11000,1,1,0,0,0
aug_para_11000_1769070944_664,Shi yasa muke cewa Arewa ba za ta taba wayewa ba matukar tana bin 'yan kudin maula irin 'yan siyasar nan.,11000,1,1,0,0,0
aug_para_11000_1769070944_665,An samu labarin cewa wasu 'yan siyasa na kokarin sayen kuri'u a zaben kananan hukumomi masu zuwa.,11000,1,1,0,0,0
aug_para_11000_1769070944_666,Kai 'yan gaban nan sun saba cin zarafinmu. Lokaci yayi da zamu nuna musu iyakar su.,11000,1,1,0,0,0
aug_para_11000_1769070944_667,Waye zai ce har yanzu akwai Kwankwasiyya? Ai sun mutu da Gandujiyya!,11000,1,1,0,0,0
aug_para_11000_1769070944_668,Hukumomi sun sanar da kame wasu 'yan kasuwa mazauna kudu da ake zargi da yin zagon kasa ga tattalin arzikin arewa.,11000,1,1,0,0,0
aug_para_11000_1769070944_669,"Duk masu goyon bayan wancan party barayi ne kawai, suna so su sake wawushe mana kasa.",11000,1,1,0,0,0
aug_para_11000_1769070944_670,Wannan shashancin da 'yan yamma suke yi ya fara gundura. Ba su da kunya?,11000,1,1,0,0,0
aug_para_11000_1769070944_671,"An yi arangama tsakanin magoya bayan jam'iyyu biyu a wani taro na siyasa, an raunata mutane.",11000,1,1,0,0,0
aug_para_11000_1769070944_672,"Kudinmu ne suke ci, kuma su dinga mana izgili. Yan Arewa ku farka!",11000,1,1,0,0,0
aug_para_11000_1769070971_673,"Wannan gwamnatin APC dai babu abinda ta iya sai maida mu baya. Sunce zasu kawo mana ci gaba, amma kullum talauci karuwa yake. Wallahi duk maciya amanar kasa ne. Allah ya isarmu!",11000,1,1,0,0,0
aug_para_11000_1769070971_674,"Har yanzu wasu 'yan kudu suna tunanin za su iya mulkar mu, su kawo mana dokokinsu. Lallai sun manta cewa Arewa ba daya bace da inda suka fito. Shegu kawai.",11000,1,1,0,0,0
aug_para_11000_1769070971_675,An samu cece-kuce tsakanin bangarorin siyasa a jihar Borno game da zargin karkatar da kudade. Jam'iyyar adawa ta nuna yatsa ga masu mulki kan almubazzaranci.,11000,1,1,0,0,0
aug_para_11000_1769070971_676,Ku wai da gaske kuna tsammanin wani abu zai gyaru? Wannan cin amanar da 'yan Arewa ke yi wa 'yan Arewa ya fi komai ciwo. Sai kun waye daga barcin jahilci.,11000,1,1,0,0,0
aug_para_11000_1769070971_677,Kungiyar ci gaban Arewa ta yi kira ga gwamnati da ta dauki matakin gaggawa kan yawaitar bakin haure da ke kawo cikas ga tsaro a yankin. An bayyana damuwa kan tasirin su a tattalin arziki.,11000,1,1,0,0,0
aug_para_11000_1769070971_678,Wai ma wane irin shugabanci ne wannan? Duk mutanen da suka hau yanzu basu da kishi ko kadan. Kawai 'yan aljihunsu suke kallo. Wayyo Arewa!,11000,1,1,0,0,0
aug_para_11000_1769070971_679,"Kotu ta yanke hukuncin daure tsohon shugaban karamar hukuma, bisa laifin almundahana da kudaden jama'a. Wannan dai yana zuwa ne a yayin da ake zargin wasu jami'ai da makamancin haka.",11000,1,1,0,0,0
aug_para_11000_1769070971_680,"Su waɗancan 'yan Abuja masu neman raba kanmu, su ne asalin matsalar mu. Ana amfani dasu wajen rusa mana al'adunmu. Ku zauna lafiya da makiya ne?",11000,1,1,0,0,0
aug_para_11000_1769070971_681,An yi zargin cewa wasu jami'an tsaro na nuna son kai wajen gudanar da ayyukansu a wasu kananan hukumomin kudancin jihar Kaduna. Wannan na haifar da fargaba tsakanin mazauna yankin.,11000,1,1,0,0,0
aug_para_10000_1769085189_0,"An gano cewa manyan jami'an gwamnatin baya sun karkatar da kuɗaɗen ayyukan ci gaba, lamarin da ya haifar da cece-kuce a fannin siyasa.",10000,1,0,0,0,0
aug_para_10000_1769085189_1,"Kotu ta yi watsi da ƙarar da aka shigar kan zaɓen da ya gabata, amma 'yan adawa sun bayyana rashin gamsuwarsu da hukuncin.",10000,1,0,0,0,0
aug_para_10000_1769085189_2,"An bayyana cewa sabuwar manufar gwamnati kan noma za ta ƙara talaucewar manoma marasa galihu, inji ƙungiyoyin al'umma.",10000,1,0,0,0,0
aug_para_10000_1769085189_3,Ma'aikatar yada labarai ta musanta iƙirarin da 'yan adawa ke yi na cewa an yi maguɗi a cikin tsarin zaɓen cikin gida na jam'iyya mai mulki.,10000,1,0,0,0,0
aug_para_10000_1769085189_4,Kungiyoyin farar hula sun yi kira ga hukumar yaki da rashawa da ta binciki al'amuran karkatar da kuɗaɗe a ma'aikatun gwamnati.,10000,1,0,0,0,0
aug_para_10000_1769085189_5,Wai duk kuɗin da suka tara ta hanyar sata ne suke wa PR na wancan ɗan daba? Wallahi Allah dai ya isa tsakaninmu da su.,10000,1,0,0,0,0
aug_para_10000_1769085189_6,"Wannan dan siyasa ai bai da kunya, zai ci amanar jama'a kawai don ya samu kujera. Abin takaici! Mutane sun gaji da irinku.",10000,1,0,0,0,0
aug_para_10000_1769085189_7,"Haba jama'a, *budget* din da aka fitar tamkar an yi wa talakawa dariya ne kawai. Babu wani abu mai ma'ana a ciki, shirme ne kawai.",10000,1,0,0,0,0
aug_para_10000_1769085189_8,Gwamnati mai ci ba ta da masaniyar komai. Kawai suna can suna cika aljihu ne. Wayyo kasar mu da irin wannan shugabanci!,10000,1,0,0,0,0
aug_para_10000_1769085189_9,"Ashe sai yanzu suka gano cewa manufar su ta *economic growth* ba ta yi aiki ba? Lallai kun ci amanar kowa, 'yan iska kawai.",10000,1,0,0,0,0
aug_para_10000_1769085189_10,Ya Allah ka tarwatsa duk wanda ke son ganin bayan wannan gwamnati mai adalci. Ka tozarta su a bainar jama'a kamar yadda suka tozarta mu.,10000,1,0,0,0,0
aug_para_10000_1769085189_11,"Duk masu cewa shugaban mu ba ya aiki, ai makiyan ci gaba ne kawai. Suna ganin hasken gaskiya amma suna makantar da kansu wawaye.",10000,1,0,0,0,0
aug_para_10000_1769085189_12,"Dama muna buƙatar shugabanni masu kishin ƙasa, ba 'yan siyasar da ke cin gajiyar talauci ba. Wannan fa abin kunya ne a idon duniya!",10000,1,0,0,0,0
aug_para_10000_1769085189_13,"Wai kun ce za ku canza gwamnati da ƙarfi? Hahaha, sai dai ku canza ta a cikin mafarki. 'Yan iskan gari masu son tashin hankali!",10000,1,0,0,0,0
aug_para_10000_1769085189_14,"Sabbin *appointments* din da aka yi sun nuna cewa ba cancanta ba ce, kawai *connections* ne. Ba mu da bege sam, duk daya ne kawai.",10000,1,0,0,0,0
aug_para_10000_1769085212_15,"Wannan shugaba fa ya raina talakawa, duk abin da yake yi kamar wasa ne kawai.",10000,1,0,0,0,0
aug_para_10000_1769085212_16,An bayyana cewa wasu 'yan siyasa na amfani da matasa wajen haddasa tarzoma gabanin zabe.,10000,1,0,0,0,0
aug_para_10000_1769085212_17,"Wadannan 'yan baranda sun mayar da siyasa tamkar dandalin faɗa, abin kunya.",10000,1,0,0,0,0
aug_para_10000_1769085212_18,Masu sharhi kan lamuran yau da kullum sun ce sabuwar manufar gwamnati za ta kara talauci a kasar.,10000,1,0,0,0,0
aug_para_10000_1769085212_19,Har yaushe za mu ci gaba da jurewa wadannan masu cin amanar al'umma? Ba gajiya suke ba?,10000,1,0,0,0,0
aug_para_10000_1769085212_20,Duk wanda ke goyon bayan wannan gwamnati ba shi da hankali.,10000,1,0,0,0,0
aug_para_10000_1769085212_21,Rahotanni sun nuna cewa an gano almundahana mai yawa a ma'aikatar kudi ta jiha.,10000,1,0,0,0,0
aug_para_10000_1769085212_22,"Wannan mulkin na yanzu 'failure' ne kawai, babu abin da ya yi.",10000,1,0,0,0,0
aug_para_10000_1769085212_23,"Wannan dan takara ai 'pig' ne kawai, ba zai taba yi mana alheri ba.",10000,1,0,0,0,0
aug_para_10000_1769085212_24,Kotu ta yi watsi da kararrakin da ke kalubalantar ikon gwamna na dannewa 'yan adawa.,10000,1,0,0,0,0
aug_para_10000_1769085212_25,Gaskiya abin da suke yi shirme ne! Sun lalata duk wata fatanmu ta gari.,10000,1,0,0,0,0
aug_para_10000_1769085212_26,"Yan uban gayya sun mayar da siyasa tamkar gidan haya, duk wanda ya fi kudi shi ne shugaba.",10000,1,0,0,0,0
aug_para_10000_1769085212_27,Jam'iyyar adawa ta ce an yi magudin zabe mai yawa a yankin Arewa.,10000,1,0,0,0,0
aug_para_10000_1769085212_28,"Wannan minista ba shi da kunya ko kadan, ya dade yana cin amanar al'umma a fili.",10000,1,0,0,0,0
aug_para_10000_1769085212_29,Kwararru sun nuna damuwa kan yadda tattalin arzikin kasa ke ci gaba da durkushewa karkashin wannan gwamnati.,10000,1,0,0,0,0
aug_para_10000_1769085240_30,"Wallahi tallahi, wannan gwamnati ba ta da burin kowa sai son zuciya. Sun manta da talakawa kwata-kwata, kudin jama'a kawai suke kwashewa.",10000,1,0,0,0,0
aug_para_10000_1769085240_31,"Yan adawa duk shirme suke yi. Bamu taba ganin wani shiri mai ma'ana daga gare su ba, sai zagin masu mulki.",10000,1,0,0,0,0
aug_para_10000_1769085240_32,An samu rahotannin cewa an dakatar da aiwatar da wani muhimmin aikin ci gaba saboda rashin bayar da jari daga gwamnatin jiha.,10000,1,0,0,0,0
aug_para_10000_1769085240_33,"Kai wancan shugaban banza, karya kake yi! Duk abin da ka fada sai dai kwashe kudin jama'a. Abin kunya!",10000,1,0,0,0,0
aug_para_10000_1769085240_34,"Hukumar zabe ta jaddada cewa an gudanar da zaben cikin adalci, duk da cewa an samu cece-kuce daga bangaren adawa.",10000,1,0,0,0,0
aug_para_10000_1769085240_35,"Jiran lokaci muke yi, duk wadannan masu ganin sun fi kowa iya mulki, za su ga karshen aikinsu nan ba da jimawa ba.",10000,1,0,0,0,0
aug_para_10000_1769085240_36,An zargi wasu masu ruwa da tsaki a jam'iyyar adawa da yunkurin tayar da hankali domin dakile shirin gwamnati na kawo sauyi.,10000,1,0,0,0,0
aug_para_10000_1769085240_37,Kowa daya ne! Duk wadannan yan siyasa an san su da cin amanar talaka. Babu mai gaskiya a cikinsu.,10000,1,0,0,0,0
aug_para_10000_1769085240_38,Kwamitin kwararru ya bayyana rashin gamsuwarsa da sabuwar manufar tattalin arziki da gwamnati ta bullo da ita.,10000,1,0,0,0,0
aug_para_10000_1769085240_39,"Wasu jakai masu magana da yawun adawa, sun manta cewa ba su da abin da za su nuna a tarihi sai munafurci.",10000,1,0,0,0,0
aug_para_10000_1769085240_40,"Gwamnati ta tabbatar da cewa matakin cire tallafi an dauka ne domin amfanin kasa, ba tare da la'akari da hayaniyar yan adawa ba.",10000,1,0,0,0,0
aug_para_10000_1769085240_41,"Ai wadannan ba gwamnati bace, gangamin barawo ne kawai! Allah ya isa!",10000,1,0,0,0,0
aug_para_10000_1769085240_42,"Wannan shirin na su, ya kamata mu tambaya, waye zai amfana? Aikin banza kawai!",10000,1,0,0,0,0
aug_para_10000_1769085240_43,An samu takaddama mai tsanani a zauren majalisar dokoki kan yunkurin tabbatar da kudirin da ke ba wa shugaban zartarwa iko mai yawa.,10000,1,0,0,0,0
aug_para_10000_1769085240_44,Gaskiya this whole system needs total overhaul. Ba za mu taba samun zaman lafiya da wadannan 'bad leaders' ba.,10000,1,0,0,0,0
aug_para_10000_1769085276_45,An gargadi 'yan siyasa kan kalaman batanci a yayin kamfen. Hukumar zabe ta nuna damuwa.,10000,1,0,0,0,0
aug_para_10000_1769085276_46,Gwamnatin tarayya ta musanta zargin rashin adalci a raba mukamai.,10000,1,0,0,0,0
aug_para_10000_1769085276_47,An kama jami'in ma'aikatar X bisa zargin karkatar da kudade makudan kudi.,10000,1,0,0,0,0
aug_para_10000_1769085276_48,Majalisar wakilai ta yi tir da yunkurin hana 'yan adawa gudanar da taro.,10000,1,0,0,0,0
aug_para_10000_1769085276_49,Kotun koli ta soke hukuncin da ya bai wa jam'iyyar adawa nasara a zaben gwamna.,10000,1,0,0,0,0
aug_para_10000_1769085276_50,An kafa sabuwar kwamitin bincike kan badakalar kudin tallafi.,10000,1,0,0,0,0
aug_para_10000_1769085276_51,"Shugaban kasa ya bukaci hadin kai don magance matsalolin tattalin arziki, amma 'yan adawa sun yi watsi da kiran.",10000,1,0,0,0,0
aug_para_10000_1769085276_52,Wannan mulkin ba ruwansa da talaka. Sai son kai kawai!,10000,1,0,0,0,0
aug_para_10000_1769085276_53,Yan APC kun gama da mu. Ku duba fa halin da mutane ke ciki!,10000,1,0,0,0,0
aug_para_10000_1769085276_54,"Gaskiya, wannan siyasar Kano ta zama abin dariya. Wai su ne masu fada a ji?",10000,1,0,0,0,0
aug_para_10000_1769085276_55,Abin kunya ne yadda ake ta faman goyon bayan barawo. Babu kunya ko tsoron jama'a!,10000,1,0,0,0,0
aug_para_10000_1769085276_56,Shegu masu mulki! Ku sani lokacin ku yana zuwa. Babu mai daure ku!,10000,1,0,0,0,0
aug_para_10000_1769085276_57,"Kai 'yan adawa, ku taso mana daga barci! Gwamnati na ta faman cin kudin mu!",10000,1,0,0,0,0
aug_para_10000_1769085276_58,Duk mai goyon bayan wannan gwamnati jahili ne. Kwalliya ce ba ta biya kudin sabulu ba!,10000,1,0,0,0,0
aug_para_10000_1769085276_59,Wayyo! Wannan rashin adalci ya yi yawa! Har yaushe za a cigaba da danne talakawa?,10000,1,0,0,0,0
aug_para_10000_1769085302_60,"An samu gagarumar arangama tsakanin magoya bayan jam'iyyu biyu a yayin gangamin siyasa, lamarin da ya jawo babban tashin hankali.",10000,1,0,0,0,0
aug_para_10000_1769085302_61,Kotu ta yanke hukuncin kama wani tsohon gwamna bisa zargin karkatar da kudaden al'umma a lokacin mulkinsa.,10000,1,0,0,0,0
aug_para_10000_1769085302_62,"An yi Allah wadai da sabon tsarin haraji da gwamnatin jihar ta fito da shi, inda jama'a ke cewa zai matsa talakawa.",10000,1,0,0,0,0
aug_para_10000_1769085302_63,Rahotanni sun tabbatar da cewa an dakatar da wani kwamishina bisa zargin cin amana da rashin gaskiya a ofishinsa.,10000,1,0,0,0,0
aug_para_10000_1769085302_64,Tawagar 'yan adawa ta yi kira ga shugaban kasa da ya gaggauta sauya alkiblar tattalin arziki kafin ya lalace gaba daya.,10000,1,0,0,0,0
aug_para_10000_1769085302_65,"Wannan gwamnati ta raina talakawa! Duk alkawuran karya ne kawai, yunwa ce kawai muke ci ba ci gaba ba.",10000,1,0,0,0,0
aug_para_10000_1769085302_66,"Kai Jama'a, sai kun ga yadda ake yi, ai duk cin amana ne kawai suke yi mana. Ba a taba samun irin wannan gwamnatin ba gaskiya.",10000,1,0,0,0,0
aug_para_10000_1769085302_67,"Ina ma an bar tsohon shugaban kasa, da halinmu bai kai haka ba. Wadannan sun zo sun lalata komai, abin kunya!",10000,1,0,0,0,0
aug_para_10000_1769085302_68,"PhD din nan ya zo da salon mulkinsa na son kai, yana ganin ya fi kowa sani. Haba, har ya kai haka?",10000,1,0,0,0,0
aug_para_10000_1769085302_69,Wlh yanzu ma har wasu suna goyon bayan wadannan yan Kwankwasiyya bayan sun ci amanarsu. Jahilci ne kawai.,10000,1,0,0,0,0
aug_para_10000_1769085302_70,"Gaskiya mun gaji da siyasar kudi kawai. Babu wanda ke tunawa da talakawa sai lokacin zabe kawai, abin takaici.",10000,1,0,0,0,0
aug_para_10000_1769085302_71,"Amfanin gona ya tabarbare, harkokin kasuwanci sun tsaya, amma Mr. President yana can yana balaguron banza!",10000,1,0,0,0,0
aug_para_10000_1769085302_72,"Yan gandujiyya da sauran 'yan barandar siyasa sun manta cewa lokacin hukunci yana tafe, za su gane kurensu.",10000,1,0,0,0,0
aug_para_10000_1769085302_73,Wai har yanzu akwai masu goyon bayan wannan gwamnatin asararru? Sai dai a ce sun shanye kudin jama'a kenan.,10000,1,0,0,0,0
aug_para_10000_1769085302_74,"Ya kamata 'yan siyasa su tuna cewa kujerar mulki ba ta har abada ba ce, ranar amsa tambaya tana zuwa.",10000,1,0,0,0,0
aug_para_10000_1769085327_75,An bayyana cewa rikicin cikin gida na jam'iyyar adawa zai iya haifar da rarrabuwa kafin zaben gaba.,10000,1,0,0,0,0
aug_para_10000_1769085327_76,Wa'yannan 'yan jagaliya basa jin magana! Gwamnati ce ta kashesu da yunwa!,10000,1,0,0,0,0
aug_para_10000_1769085327_77,Kotu ta ce babu hurumin cire shugaban hukumar da Gwamna ya nada ba tare da sanarwa ba.,10000,1,0,0,0,0
aug_para_10000_1769085327_78,"'Yan iska su suka cika aljihun tsohon shugaba, yanzu kuma suna neman dawowa. Wallahi ba za'a basu ba!",10000,1,0,0,0,0
aug_para_10000_1769085327_79,An zargi sabuwar gwamnati da ci gaba da amfani da tsoffin tsare-tsare marasa amfani.,10000,1,0,0,0,0
aug_para_10000_1769085327_80,"Dan gidan wane fa! Yaron siyasa, bai san ciwo ba, kawai gadon mukami yayi. Abin kunya!",10000,1,0,0,0,0
aug_para_10000_1769085327_81,Wani tsohon Gwamna ya kalubalanci karfin ikon sabon Gwamnan jihar kan batutuwan ci gaba.,10000,1,0,0,0,0
aug_para_10000_1769085327_82,"Sai faman surutu ake yi, amma babu wani development da aka gani tun da suka hau. Just noise!",10000,1,0,0,0,0
aug_para_10000_1769085327_83,Kungiyoyin farar hula sun bukaci a gudanar da bincike kan badakalar kudaden tallafi.,10000,1,0,0,0,0
aug_para_10000_1769085327_84,Ai dama an san cewa wannan akidar tasu ta 'yan damfara ce. Ba a taba jin dadin su ba.,10000,1,0,0,0,0
aug_para_10000_1769085327_85,An sanar da tsige wasu masu rike da mukaman siyasa bisa zargin cin amana.,10000,1,0,0,0,0
aug_para_10000_1769085327_86,Ina jin kunyar wannan shugaban da ba zai iya rike alkawari ko guda ba. Wayyo jama'a!,10000,1,0,0,0,0
aug_para_10000_1769085327_87,Jam'iyyar adawa ta ce Gwamnatin Tarayya ta gaza wajen magance matsalar tsaro.,10000,1,0,0,0,0
aug_para_10000_1769085327_88,"Shugabanmu shine mai gaskiya, ba 'yan rashi ba. Sune masu ruguza Arewa.",10000,1,0,0,0,0
aug_para_10000_1769085327_89,Majalisar dokoki ta jihar ta yi watsi da kudirin Gwamna kan sake fasalin kananan hukumomi.,10000,1,0,0,0,0
aug_para_10000_1769085353_90,"Wannan gwamnatin sai maida mu baya take yi, duk abin da suka taba sai sun lalata. Allah ya kawo mana karshen mulkin zalunci!",10000,1,0,0,0,0
aug_para_10000_1769085353_91,"An kama wasu masu goyon bayan jam'iyyar adawa bisa zargin tayar da zaune tsaye a wata jiha, amma sun musanta zargin.",10000,1,0,0,0,0
aug_para_10000_1769085353_92,"Duk abin da jam'iyyar adawa ta fada game da jam'iyyar mai mulki karya ne kawai, suna tsoron kar ayi musu abin da suka yi wa kasa. Jahilai!",10000,1,0,0,0,0
aug_para_10000_1769085353_93,Kotu ta soke takarar wani dan majalisa mai ci bayan shaida ta nuna cewa ya gabatar da takardun bogi ga hukumar zabe.,10000,1,0,0,0,0
aug_para_10000_1769085353_94,Wai har yanzu akwai masu goyon bayan wannan barawo? Ba su gaji da wahala ba kenan? Gaskiya tausayi suke bani wallahi!,10000,1,0,0,0,0
aug_para_10000_1769085353_95,"Gwamnati mai ci ta sanar da sabon shirin rage radadin talauci, amma kungiyoyin farar hula sun soki tsarin a matsayin siyasa kawai.",10000,1,0,0,0,0
aug_para_10000_1769085353_96,Shugaban kasar nan ya raina mana hankali. Wa zai yarda da cewa gaskiya yake fada? Sai yan PR kawai masu neman abinci.,10000,1,0,0,0,0
aug_para_10000_1769085353_97,"An yi zanga-zangar nuna adawa ga sabon harajin da gwamnatin jiha ta sanya, inda aka yi arangama da jami'an tsaro a garin.",10000,1,0,0,0,0
aug_para_10000_1769085353_98,"Ba zan taba goyon bayan wani shugaba da ya mayar da mulki abin wasa ba. Duk irin su, Allah ya tona musu asiri a idon duniya.",10000,1,0,0,0,0
aug_para_10000_1769085353_99,"Masana siyasa sun ce rikicin cikin gida na jam'iyyar mai mulki na barazana ga ci gaban dimokuradiyya a kasar, idan aka kyale shi.",10000,1,0,0,0,0
aug_para_10000_1769085353_100,"Ku da kuke kare gwamnati mara kunya, kun san cewa kuna cin amanar al'umma ne? Ku dai jira ranar sakamako, Allah yana gani.",10000,1,0,0,0,0
aug_para_10000_1769085353_101,"An zargi wani minista da amfani da matsayinsa wajen mallakar filaye da ba na halal ba, lamarin da ya jawo cece-kuce a majalisa.",10000,1,0,0,0,0
aug_para_10000_1769085353_102,Kwadayayyen shugaban da ke cin amanar kasa ba zai taba jagorantar al'umma zuwa ga alheri ba. Shirme kawai da yaudara yake yi.,10000,1,0,0,0,0
aug_para_10000_1769085353_103,"Gwamnatin jihar ta bayyana cewa za ta rushe gidaje da aka gina ba bisa ka'ida ba, lamarin da ya fusata mazauna da kungiyoyin kare hakkin jama'a.",10000,1,0,0,0,0
aug_para_10000_1769085353_104,Wayyo Talakawa! Har yanzu kuna barci ne? Su waɗannan shuwagabannin ba su da aikin da ya wuce raba kanmu da raba arzikinmu.,10000,1,0,0,0,0
aug_para_10000_1769085373_105,An sanar da cewa wasu 'yan siyasa sun karkatar da makudan kudade a ma'aikatar su.,10000,1,0,0,0,0
aug_para_10000_1769085373_106,"Kotu ta yanke hukunci kan shari'ar zaben fidda gwani, inda aka soke sakamakon.",10000,1,0,0,0,0
aug_para_10000_1769085373_107,An yi Allah wadai da yunkurin gwamnati na takaita damar jama'a na bayyana ra'ayi.,10000,1,0,0,0,0
aug_para_10000_1769085373_108,Rahoton wani kwamiti ya bayyana cewa an samu cin hanci da rashawa a gudanar da aikin gwamnati.,10000,1,0,0,0,0
aug_para_10000_1769085373_109,An samu hatsaniya tsakanin magoya bayan jam'iyyu masu hamayya a wani taro na siyasa.,10000,1,0,0,0,0
aug_para_10000_1769085373_110,"Wannan gwamnati tana da burin rusa komai, jahilci ya rufe musu ido, basu san abinda suke ba!",10000,1,0,0,0,0
